1	16	1.0
1	27	1.0
1	46	1.0
1	49	1.0
1	52	1.0
1	123	1.0
1	242	1.0
1	254	1.0
1	264	1.0
1	278	0.0238
1	294	1.0
1	314	1.0
1	317	1.0
1	325	0.5
1	350	0.0357
1	352	0.5
1	384	1.0
1	411	0.0323
1	448	1.0
1	451	1.0
1	453	0.0068
1	455	1.0
1	525	1.0
1	526	0.1429
1	530	1.0
1	551	0.3333
1	552	0.5
1	559	1.0
1	600	1.0
1	612	1.0
1	617	1.0
1	623	1.0
1	644	1.0
1	652	1.0
1	654	0.5
1	664	1.0
1	686	0.5
1	722	1.0
1	742	1.0
1	752	1.0
1	758	1.0
1	770	1.0
1	771	1.0
1	950	1.0
1	967	1.0
1	993	0.0286
1	1028	1.0
1	1075	1.0
1	1176	1.0
1	1225	1.0
1	1235	0.5
1	1247	1.0
1	1255	1.0
1	1258	0.0115
1	1260	1.0
1	1283	1.0
1	1285	0.5
1	1287	0.0137
1	1316	1.0
1	1375	1.0
1	1391	1.0
1	1431	1.0
1	1438	1.0
1	1448	1.0
1	1475	1.0
1	1496	1.0
1	1509	1.0
1	1530	1.0
1	1534	1.0
1	1593	1.0
1	1606	1.0
1	1643	1.0
1	1646	1.0
1	1669	0.0045
1	1696	1.0
1	1716	1.0
1	1719	1.0
1	1726	1.0
1	1732	1.0
1	1751	0.0455
1	1765	1.0
1	1766	1.0
1	1817	1.0
1	1824	1.0
1	1833	0.0303
1	1835	1.0
1	1836	1.0
1	1849	1.0
1	1874	0.004
1	1892	0.3333
1	1943	1.0
1	1969	1.0
1	1982	1.0
1	1985	1.0
1	2022	1.0
1	2029	1.0
2	895	0.0152
5	1159	0.0128
10	1874	0.004
12	465	0.0345
12	511	0.0182
12	999	0.0152
12	1179	0.0667
12	1440	0.0192
12	1587	0.0323
12	1670	0.0769
12	1792	0.0286
12	1874	0.004
13	1792	0.0286
13	1874	0.004
17	993	0.0286
20	963	0.1667
24	31	0.125
24	429	0.1667
24	511	0.0182
24	526	0.1429
24	735	0.3333
24	829	0.0455
24	999	0.0152
24	1278	0.0263
24	1549	0.3333
24	1663	0.1429
24	1874	0.004
25	34	0.0455
25	265	0.2
25	585	0.0244
25	841	0.0714
25	999	0.0152
25	1144	0.02
25	1151	0.0833
25	1258	0.0115
25	1580	0.0526
25	1899	0.0435
25	1998	0.025
26	1669	0.0045
29	246	0.0141
29	1669	0.0045
32	1706	0.009
33	278	0.0238
34	25	0.0769
34	217	0.037
34	403	0.0588
34	605	0.1
34	627	0.25
34	737	0.0833
34	852	0.0256
34	903	0.1111
34	939	0.1429
34	1144	0.02
34	1194	0.0833
34	1198	0.04
34	1258	0.0115
34	1380	0.0588
34	1453	0.1
34	1580	0.0526
34	1782	0.1111
34	1854	0.1429
34	1874	0.004
34	1899	0.0435
34	1974	0.0294
34	1992	0.1
34	1995	0.1111
34	1998	0.025
38	12	0.1111
38	794	0.0667
38	993	0.0286
38	1440	0.0192
38	1669	0.0045
43	566	1.0
45	25	0.0769
45	34	0.0455
45	585	0.0244
45	939	0.1429
45	1144	0.02
45	1198	0.04
45	1291	0.1429
45	1580	0.0526
45	1782	0.1111
50	1274	0.2
50	1667	0.5
53	1669	0.0045
55	1258	0.0115
55	1874	0.004
58	993	0.0286
59	1952	0.0256
63	1060	1.0
65	1669	0.0045
67	1874	0.004
68	1669	0.0045
69	278	0.0238
71	1874	0.004
76	466	0.1429
76	1018	0.3333
76	1669	0.0045
78	1701	0.0385
79	1706	0.009
81	1669	0.0045
82	1701	0.0385
84	15	0.25
84	203	0.027
84	350	0.0357
84	829	0.0455
84	1258	0.0115
84	1563	0.2
84	1706	0.009
84	1768	0.0192
84	1833	0.0303
84	1874	0.004
84	1997	0.3333
86	1669	0.0045
87	1159	0.0128
90	90	0.1
90	511	0.0182
90	585	0.0244
90	1369	0.04
90	1874	0.004
92	403	0.0588
92	723	0.0833
92	1144	0.02
92	1198	0.04
92	1291	0.1429
92	1380	0.0588
92	1440	0.0192
92	1580	0.0526
92	1894	0.0435
92	1992	0.1
92	1998	0.025
93	853	0.1429
93	1839	0.0303
93	1874	0.004
97	453	0.0068
97	1277	0.0333
98	278	0.0238
98	470	0.5
98	702	0.04
98	727	0.5
98	1629	0.0526
99	1706	0.009
101	246	0.0141
103	246	0.0141
106	691	0.0417
107	895	0.0152
108	1144	0.02
110	246	0.0141
116	1669	0.0045
118	1287	0.0137
120	120	0.125
120	1669	0.0045
122	993	0.0286
122	1857	0.5
124	895	0.0152
127	1669	0.0045
128	1706	0.009
129	1159	0.0128
131	1	0.0476
133	1706	0.009
134	1874	0.004
135	691	0.0417
137	1159	0.0128
137	1706	0.009
142	453	0.0068
142	713	0.0278
142	1159	0.0128
142	1277	0.0333
143	1669	0.0045
144	278	0.0238
145	1287	0.0137
146	1743	0.1429
148	511	0.0182
148	795	0.1429
148	1253	0.2
148	1706	0.009
148	1874	0.004
149	829	0.0455
149	861	1.0
149	1874	0.004
151	93	0.2
151	203	0.027
151	350	0.0357
151	436	0.5
151	462	0.5
151	795	0.1429
151	1586	0.0222
151	1751	0.0455
151	1801	1.0
151	1874	0.004
155	56	0.0714
155	453	0.0068
155	869	0.0345
155	898	0.1667
155	993	0.0286
155	1277	0.0333
155	1287	0.0137
155	1619	0.0667
155	1669	0.0045
155	1839	0.0303
155	2027	0.0476
156	1874	0.004
157	1706	0.009
158	1706	0.009
158	1768	0.0192
159	575	0.3333
161	1706	0.009
163	1874	0.004
164	1706	0.009
165	511	0.0182
165	852	0.0256
165	869	0.0345
165	999	0.0152
165	1258	0.0115
165	1669	0.0045
165	1674	0.1667
167	547	0.0286
175	453	0.0068
176	691	0.0417
178	453	0.0068
179	453	0.0068
179	1159	0.0128
180	547	0.0286
181	453	0.0068
182	511	0.0182
182	756	0.5
183	1669	0.0045
185	1159	0.0128
185	1952	0.0256
190	227	0.25
192	1669	0.0045
193	1701	0.0385
200	902	0.25
201	1839	0.0303
202	1669	0.0045
203	84	0.125
203	151	0.0909
203	350	0.0357
203	412	0.0294
203	419	0.0667
203	535	0.0833
203	539	0.0769
203	829	0.0455
203	853	0.1429
203	1080	0.0909
203	1258	0.0115
203	1303	0.25
203	1387	0.5
203	1576	0.0625
203	1586	0.0222
203	1669	0.0045
203	1751	0.0455
203	1768	0.0192
203	1833	0.0303
203	1874	0.004
203	1927	0.1667
205	453	0.0068
205	713	0.0278
206	547	0.0286
206	1159	0.0128
206	1701	0.0385
209	453	0.0068
209	895	0.0152
211	211	0.3333
211	1874	0.004
214	1669	0.0045
216	1706	0.009
217	153	0.1
217	177	0.2
217	403	0.0588
217	411	0.0323
217	511	0.0182
217	536	0.0667
217	585	0.0244
217	841	0.0714
217	852	0.0256
217	943	0.0833
217	999	0.0152
217	1144	0.02
217	1151	0.0833
217	1258	0.0115
217	1269	0.0833
217	1278	0.0263
217	1369	0.04
217	1440	0.0192
217	1457	1.0
217	1522	0.04
217	1833	0.0303
217	1854	0.1429
217	1858	0.1111
217	1874	0.004
217	1899	0.0435
217	1942	0.125
217	1963	0.0286
217	1974	0.0294
217	1987	0.0286
217	1998	0.025
219	795	0.1429
219	1874	0.004
220	56	0.0714
220	1120	0.0667
220	1795	1.0
222	1727	0.1429
223	1159	0.0128
226	1159	0.0128
228	1159	0.0128
229	227	0.25
229	1258	0.0115
229	1874	0.004
230	895	0.0152
232	1669	0.0045
234	1874	0.004
238	1706	0.009
241	1377	0.0217
245	245	0.1429
245	278	0.0238
245	329	0.0357
245	410	0.0833
245	453	0.0068
245	1058	0.1429
245	1287	0.0137
245	1587	0.0323
245	1669	0.0045
245	1768	0.0192
245	1906	0.0435
245	1987	0.0286
247	247	0.5
247	1669	0.0045
248	76	0.2
248	253	0.5
248	466	0.1429
248	1187	0.3333
248	1389	0.5
248	1669	0.0045
248	1906	0.0435
248	2027	0.0476
249	453	0.0068
250	713	0.0278
251	1440	0.0192
251	1533	1.0
251	1706	0.009
251	1874	0.004
252	1	0.0476
256	246	0.0141
256	895	0.0152
259	1377	0.0217
260	701	0.5
263	1159	0.0128
265	536	0.0667
265	1471	0.3333
265	1998	0.025
266	266	0.2
267	1377	0.0217
271	246	0.0141
272	272	0.1429
272	605	0.1
272	852	0.0256
272	939	0.1429
272	1144	0.02
272	1198	0.04
272	1440	0.0192
272	1874	0.004
274	1669	0.0045
275	275	1.0
277	1144	0.02
278	33	1.0
278	98	0.5
278	144	1.0
278	162	1.0
278	245	0.1429
278	383	0.1429
278	415	0.5
278	441	1.0
278	453	0.0068
278	470	0.5
278	480	0.5
278	560	1.0
278	702	0.04
278	713	0.0278
278	808	0.3333
278	869	0.0345
278	898	0.1667
278	900	1.0
278	1058	0.1429
278	1154	1.0
278	1178	1.0
278	1213	1.0
278	1317	1.0
278	1601	0.0909
278	1619	0.0667
278	1629	0.0526
278	1669	0.0045
278	1762	0.5
278	1838	0.5
278	1851	1.0
279	453	0.0068
279	691	0.0417
279	713	0.0278
279	895	0.0152
279	1287	0.0137
281	1874	0.004
282	1287	0.0137
283	1874	0.004
284	1874	0.004
286	1669	0.0045
287	1706	0.009
288	999	0.0152
288	1477	1.0
291	1287	0.0137
292	453	0.0068
292	1277	0.0333
293	453	0.0068
293	713	0.0278
293	1669	0.0045
293	1813	0.1
295	999	0.0152
295	1278	0.0263
295	1874	0.004
301	301	0.5
301	1874	0.004
303	1874	0.004
308	1706	0.009
309	1669	0.0045
310	246	0.0141
312	1258	0.0115
312	1684	0.5
312	1874	0.004
315	1701	0.0385
318	1	0.0476
322	1669	0.0045
324	1701	0.0385
324	1952	0.0256
329	203	0.027
329	329	0.0357
329	350	0.0357
329	410	0.0833
329	453	0.0068
329	895	0.0152
329	943	0.0833
329	999	0.0152
329	1258	0.0115
329	1550	0.0435
329	1601	0.0909
329	1669	0.0045
329	1768	0.0192
329	1874	0.004
329	1906	0.0435
329	1987	0.0286
329	2027	0.0476
330	1669	0.0045
331	246	0.0141
331	547	0.0286
331	1701	0.0385
332	1159	0.0128
339	1144	0.02
339	1874	0.004
339	1974	0.0294
341	56	0.0714
341	547	0.0286
341	1377	0.0217
341	1669	0.0045
341	1701	0.0385
341	1706	0.009
342	453	0.0068
344	585	0.0244
344	737	0.0833
344	1144	0.02
344	1974	0.0294
344	1998	0.025
346	1706	0.009
347	1874	0.004
350	15	0.25
350	84	0.125
350	151	0.0909
350	166	0.5
350	203	0.027
350	360	1.0
350	379	0.5
350	436	0.5
350	492	0.5
350	535	0.0833
350	539	0.0769
350	584	0.5
350	603	0.3333
350	829	0.0455
350	832	0.5
350	853	0.1429
350	895	0.0152
350	918	0.2
350	1061	0.3333
350	1258	0.0115
350	1486	0.3333
350	1539	0.5
350	1563	0.2
350	1576	0.0625
350	1586	0.0222
350	1639	0.25
350	1706	0.009
350	1751	0.0455
350	1768	0.0192
350	1833	0.0303
350	1839	0.0303
350	1874	0.004
350	1912	0.5
350	1963	0.0286
351	453	0.0068
353	246	0.0141
353	453	0.0068
353	547	0.0286
353	1952	0.0256
354	1669	0.0045
356	1669	0.0045
357	1669	0.0045
359	329	0.0357
359	453	0.0068
359	476	0.1
359	576	0.5
359	702	0.04
359	799	1.0
359	869	0.0345
359	895	0.0152
359	1159	0.0128
359	1192	0.1429
359	1277	0.0333
359	1306	0.2
359	1536	0.25
359	1550	0.0435
359	1768	0.0192
359	1976	0.2
359	1987	0.0286
362	412	0.0294
362	453	0.0068
362	511	0.0182
362	1258	0.0115
362	1465	0.1667
362	1768	0.0192
362	1874	0.004
363	80	0.25
363	511	0.0182
363	547	0.0286
363	1159	0.0128
363	1287	0.0137
363	1306	0.2
363	1377	0.0217
363	1444	0.3333
363	1611	1.0
363	1706	0.009
363	1874	0.004
367	1159	0.0128
367	1706	0.009
369	453	0.0068
369	1277	0.0333
370	1706	0.009
370	1874	0.004
371	453	0.0068
373	895	0.0152
376	1258	0.0115
376	1369	0.04
376	1706	0.009
376	1874	0.004
379	350	0.0357
379	1874	0.004
383	511	0.0182
383	730	0.125
383	1669	0.0045
383	1839	0.0303
389	1377	0.0217
390	297	1.0
390	780	1.0
390	795	0.1429
390	984	1.0
390	1501	0.04
390	1697	0.5
390	1887	1.0
390	1907	0.5
391	1287	0.0137
394	1669	0.0045
396	993	0.0286
396	1920	0.5
397	453	0.0068
399	453	0.0068
403	34	0.0455
403	999	0.0152
403	1144	0.02
403	1198	0.04
403	1580	0.0526
403	1858	0.1111
