1	16	0.1
1	27	0.1
1	46	0.1
1	49	0.1
1	52	0.1
1	123	0.1
1	242	0.1
1	254	0.1
1	264	0.1
1	278	0.1
1	294	0.1
1	314	0.1
1	317	0.1
1	325	0.1
1	350	0.1
1	352	0.1
1	384	0.1
1	411	0.1
1	448	0.1
1	451	0.1
1	453	0.1
1	455	0.1
1	525	0.1
1	526	0.1
1	530	0.1
1	551	0.1
1	552	0.1
1	559	0.1
1	600	0.1
1	612	0.1
1	617	0.1
1	623	0.1
1	644	0.1
1	652	0.1
1	654	0.1
1	664	0.1
1	686	0.1
1	722	0.1
1	742	0.1
1	752	0.1
1	758	0.1
1	770	0.1
1	771	0.1
1	950	0.1
1	967	0.1
1	993	0.1
1	1028	0.1
1	1075	0.1
1	1176	0.1
1	1225	0.1
1	1235	0.1
1	1247	0.1
1	1255	0.1
1	1258	0.1
1	1260	0.1
1	1283	0.1
1	1285	0.1
1	1287	0.1
1	1316	0.1
1	1375	0.1
1	1391	0.1
1	1431	0.1
1	1438	0.1
1	1448	0.1
1	1475	0.1
1	1496	0.1
1	1509	0.1
1	1530	0.1
1	1534	0.1
1	1593	0.1
1	1606	0.1
1	1643	0.1
1	1646	0.1
1	1669	0.1
1	1696	0.1
1	1716	0.1
1	1719	0.1
1	1726	0.1
1	1732	0.1
1	1751	0.1
1	1765	0.1
1	1766	0.1
1	1817	0.1
1	1824	0.1
1	1833	0.1
1	1835	0.1
1	1836	0.1
1	1849	0.1
1	1874	0.1
1	1892	0.1
1	1943	0.1
1	1969	0.1
1	1982	0.1
1	1985	0.1
1	2022	0.1
1	2029	0.1
2	895	0.1
5	1159	0.1
10	1874	0.1
12	465	0.1
12	511	0.1
12	999	0.1
12	1179	0.1
12	1440	0.1
12	1587	0.1
12	1670	0.1
12	1792	0.1
12	1874	0.1
13	1792	0.1
13	1874	0.1
17	993	0.1
20	963	0.1
24	31	0.1
24	429	0.1
24	511	0.1
24	526	0.1
24	735	0.1
24	829	0.1
24	999	0.1
24	1278	0.1
24	1549	0.1
24	1663	0.1
24	1874	0.1
25	34	0.1
25	265	0.1
25	585	0.1
25	841	0.1
25	999	0.1
25	1144	0.1
25	1151	0.1
25	1258	0.1
25	1580	0.1
25	1899	0.1
25	1998	0.1
26	1669	0.1
29	246	0.1
29	1669	0.1
32	1706	0.1
33	278	0.1
34	25	0.1
34	217	0.1
34	403	0.1
34	605	0.1
34	627	0.1
34	737	0.1
34	852	0.1
34	903	0.1
34	939	0.1
34	1144	0.1
34	1194	0.1
34	1198	0.1
34	1258	0.1
34	1380	0.1
34	1453	0.1
34	1580	0.1
