0	31.76
1	31.84
2	63.1
3	50.62
4	42.4
5	26.29
6	33.33
7	43.49
8	23.13
9	19.91
10	60.37
11	13.92
12	44.67
13	55.47
14	32.84
15	48.54
16	45.16
17	43.82
18	57.08
19	24.06
20	28.1
21	31.48
22	71.8
23	27.92
24	39.58
25	44.73
26	49.5
27	54.65
28	26.14
29	40.14
30	53.2
31	14.05
32	25.84
33	59.59
34	50.66
35	52.24
36	38.01
37	41.34
38	44.16
39	26.35
40	14.84
41	54.56
42	21.73
43	44.44
44	36.98
45	31.38
46	15.23
47	48.74
48	36.45
49	24.06
50	22.56
51	32.0
52	40.13
53	40.11
54	50.04
55	34.91
56	60.97
57	22.31
58	35.31
59	15.12
60	35.5
61	55.05
62	52.99
63	45.12
64	53.35
65	50.87
66	37.71
67	42.77
68	52.68
69	29.4
70	39.82
71	38.09
72	39.25
73	30.8
74	47.65
75	47.81
76	47.67
77	56.64
78	25.52
79	22.96
80	31.26
81	23.22
82	36.61
83	28.66
84	58.56
85	36.09
86	47.8
87	39.66
88	39.61
89	33.33
90	39.59
91	26.03
92	8.97
93	23.97
94	39.06
95	38.67
96	2.59
97	18.92
98	53.52
99	52.21
100	50.37
101	39.43
102	51.35
103	33.0
104	51.5
105	49.58
106	24.06
107	28.73
108	18.42
109	37.2
110	20.5
111	25.58
112	23.24
113	25.22
114	36.99
115	13.14
116	34.9
117	35.55
118	36.87
119	34.45
120	6.49
121	25.56
122	51.45
123	56.27
124	23.73
125	39.96
126	36.48
127	3.89
128	52.6
129	25.91
130	30.83
131	29.68
132	19.24
133	40.66
134	34.48
135	35.96
136	47.2
137	25.98
138	36.75
139	58.19
140	43.45
141	52.67
142	51.01
143	19.0
144	47.59
145	34.86
146	43.42
147	22.07
148	34.41
149	50.58
150	11.39
151	60.85
152	23.9
153	30.4
154	50.97
155	35.83
156	36.56
157	35.17
158	44.5
159	29.68
160	57.01
161	39.55
162	26.28
163	43.53
164	37.98
165	65.95
166	53.27
167	67.43
168	24.5
169	51.58
170	30.23
171	32.93
172	56.32
173	31.47
174	40.44
175	16.5
176	47.52
177	46.43
178	26.04
179	54.7
180	19.41
181	46.66
182	17.32
183	46.06
184	22.5
185	19.72
186	29.36
187	36.77
188	44.71
189	55.03
190	47.22
191	16.38
192	21.82
193	23.58
194	50.78
195	28.01
196	51.54
197	62.1
198	29.81
199	46.27
200	39.78
201	33.19
202	13.58
203	30.66
204	41.85
205	17.49
206	77.53
207	27.57
208	12.56
209	23.22
210	26.3
211	28.29
212	39.01
213	59.5
214	29.38
215	40.02
216	37.71
217	31.74
218	29.12
219	50.16
220	56.4
221	27.43
222	28.89
223	35.12
224	47.1
225	29.42
226	59.91
227	36.04
228	32.73
229	43.47
230	33.29
231	43.53
232	44.79
233	34.13
234	36.98
235	32.45
236	56.8
237	46.11
238	54.96
239	39.13
240	32.85
241	55.28
242	57.4
243	52.96
244	56.42
245	51.72
246	31.1
247	28.95
248	37.94
249	45.62
250	26.43
251	30.9
252	31.82
253	45.59
254	23.88
255	32.09
256	44.94
257	51.63
258	41.66
259	30.0
260	32.51
261	37.28
262	31.2
263	20.17
264	36.77
265	58.09
266	49.08
267	34.06
268	0.55
269	55.83
270	25.24
271	37.27
272	41.45
273	31.76
274	50.89
275	41.3
276	42.06
277	41.56
278	50.43
279	35.7
280	29.14
281	56.72
282	47.6
283	44.98
284	57.24
285	48.24
286	48.51
287	31.11
288	44.38
289	37.08
290	21.49
291	23.01
292	34.25
293	33.21
294	47.33
295	33.46
296	51.31
297	31.37
298	20.13
299	38.98
300	27.19
301	42.24
302	30.47
303	49.99
304	36.06
305	39.5
306	30.82
307	27.36
308	48.52
309	43.15
310	30.63
311	35.93
312	28.48
313	58.51
314	30.58
315	22.52
316	27.49
317	44.8
318	46.67
319	51.73
320	19.99
321	20.6
322	69.2
323	34.76
324	25.37
325	20.43
326	42.48
327	40.83
328	37.1
329	32.95
330	21.93
331	32.32
332	29.92
333	22.74
334	61.09
335	12.15
336	33.12
337	42.53
338	21.09
339	49.39
340	24.91
341	42.69
342	39.12
343	43.35
344	60.05
345	39.46
346	48.98
347	43.77
348	52.86
349	13.32
350	48.49
351	42.93
352	40.38
353	37.57
354	29.67
355	34.93
356	49.81
357	49.52
358	56.06
359	15.48
360	39.56
361	43.89
362	55.68
363	57.92
364	34.17
365	16.4
366	77.11
367	42.3
368	19.86
369	50.35
370	42.75
371	36.4
372	70.02
373	41.51
374	22.11
375	24.74
376	53.45
377	52.98
378	12.0
379	48.7
380	36.42
381	28.1
382	21.49
383	35.69
384	48.32
385	27.68
386	39.58
387	47.69
388	28.81
389	37.32
390	58.09
391	39.35
392	23.25
393	17.8
394	48.44
395	28.74
396	47.73
397	33.76
398	43.52
399	32.2
400	45.51
401	18.01
402	24.98
403	57.4
404	32.59
405	54.03
406	6.33
407	38.71
408	30.99
409	39.72
410	35.29
411	45.11
412	33.19
413	55.53
414	33.08
415	30.88
416	22.22
417	21.49
418	60.48
419	30.84
420	38.97
421	23.22
422	38.96
423	47.91
424	29.01
425	28.51
426	20.4
427	26.75
428	30.29
429	32.4
430	50.56
431	31.92
432	26.32
433	48.56
434	31.06
435	35.35
436	37.69
437	78.8
438	42.22
439	42.68
440	40.51
441	34.91
442	47.84
443	49.61
444	42.66
445	29.13
446	28.58
447	40.41
448	49.13
449	31.92
450	30.11
451	47.95
452	41.97
453	26.82
454	36.29
455	58.04
456	41.04
457	45.69
458	24.94
459	20.35
460	69.42
461	17.59
462	26.54
463	25.29
464	34.83
465	41.49
466	34.88
467	49.46
468	32.88
469	32.66
470	55.44
471	34.75
472	40.25
473	22.22
474	39.4
475	44.93
476	25.22
477	30.56
478	78.35
479	20.0
480	21.0
481	39.54
482	56.25
483	38.08
484	60.39
485	53.9
486	51.48
487	58.74
488	35.69
489	21.36
490	28.13
491	38.8
492	30.95
493	44.39
494	48.14
495	10.32
496	31.63
497	55.93
498	24.11
499	40.49
500	26.47
501	10.98
502	37.31
503	22.45
504	51.07
505	37.86
506	43.4
507	27.98
508	22.74
509	35.66
510	29.24
511	41.73
512	28.32
513	32.0
514	57.62
515	30.76
516	39.92
517	56.55
518	50.87
519	56.44
520	41.86
521	24.78
522	56.23
523	32.38
524	32.95
525	33.37
526	24.07
527	36.48
528	35.44
529	43.32
530	30.11
531	43.9
532	56.99
533	27.14
534	36.0
535	29.8
536	52.48
537	32.32
538	33.11
539	30.34
540	39.17
541	25.2
542	42.52
543	47.76
544	31.8
545	36.49
546	28.3
547	9.07
548	57.82
549	24.11
550	28.43
551	30.88
552	59.12
553	23.58
554	43.91
555	48.23
556	39.42
557	44.92
558	8.2
559	66.79
560	53.3
561	38.68
562	20.52
563	45.01
564	55.84
565	47.09
566	35.81
567	51.36
568	46.29
569	59.17
570	32.0
571	36.26
572	48.05
573	49.36
574	66.66
575	36.8
576	10.08
577	44.72
578	49.74
579	49.39
580	25.96
581	29.56
582	71.67
583	35.99
584	26.98
585	45.75
586	30.26
587	18.66
588	46.39
589	42.58
590	28.04
591	43.77
592	29.67
593	48.84
594	55.84
595	31.69
596	36.56
597	30.37
598	38.83
599	29.19
600	29.96
601	42.99
602	42.24
603	10.3
604	35.61
605	41.76
606	57.06
607	49.91
608	63.36
609	53.44
610	50.41
611	44.58
612	26.82
613	35.73
614	34.25
615	38.38
616	31.54
617	20.67
618	34.76
619	49.54
620	61.58
621	28.43
622	23.26
623	55.42
624	30.92
625	42.24
626	36.82
627	34.25
628	45.94
629	46.99
630	35.68
631	44.57
632	71.08
633	45.52
634	49.53
635	49.34
636	61.71
637	56.53
638	33.6
639	28.6
640	61.36
641	17.67
642	47.07
643	34.68
644	45.0
645	31.88
646	50.45
647	67.75
648	33.21
649	40.04
650	26.75
651	33.71
652	35.9
653	27.55
654	52.7
655	42.28
656	59.1
657	55.69
658	28.46
659	24.3
660	22.27
661	38.84
662	49.44
663	26.83
664	39.39
665	35.29
666	28.75
667	68.54
668	30.63
669	42.68
670	47.85
671	59.26
672	43.66
673	51.48
674	31.37
675	41.03
676	41.6
677	46.89
678	54.08
679	64.09
680	24.82
681	18.86
682	49.75
683	32.43
684	60.3
685	23.79
686	18.71
687	44.53
688	19.41
689	56.44
690	21.93
691	29.25
692	34.89
693	29.65
694	49.96
695	33.32
696	45.26
697	36.93
698	31.16
699	49.59
700	45.67
701	25.99
702	35.65
703	51.98
704	36.81
705	66.63
706	50.5
707	52.3
708	30.11
709	32.7
710	35.68
711	31.28
712	30.25
713	49.54
714	35.67
715	61.0
716	47.76
717	45.37
718	21.83
719	25.07
720	43.37
721	35.23
722	36.6
723	41.72
724	74.27
725	46.36
726	28.11
727	20.95
728	25.26
729	47.9
730	44.88
731	26.81
732	50.76
733	21.69
734	10.19
735	31.63
736	38.02
737	34.48
738	37.88
739	48.3
740	23.09
741	33.53
742	47.3
743	28.3
744	46.25
745	12.37
746	60.41
747	41.09
748	36.86
749	63.68
750	6.86
751	28.91
752	35.1
753	56.21
754	53.82
755	48.63
756	55.47
757	31.23
758	48.99
759	13.59
760	33.09
761	39.65
762	26.92
763	43.13
764	29.74
765	24.62
766	40.74
767	28.54
768	29.85
769	40.23
770	42.59
771	24.11
772	28.02
773	41.59
774	32.66
775	11.07
776	25.8
777	45.2
778	59.14
779	29.09
780	43.91
781	31.47
782	35.44
783	65.75
784	41.87
785	55.21
786	40.08
787	58.34
788	43.49
789	29.1
790	24.35
791	53.32
792	44.45
793	41.95
794	61.93
795	19.4
796	42.11
797	32.5
798	55.52
799	26.19
800	48.22
801	22.8
802	39.04
803	48.65
804	10.56
805	41.19
806	32.2
807	43.1
808	24.88
809	25.31
810	47.49
811	31.14
812	37.7
813	24.66
814	54.53
815	25.87
816	44.52
817	56.1
818	38.48
819	44.47
820	48.29
821	49.1
822	47.11
823	34.23
824	16.43
825	39.06
826	57.23
827	40.8
828	36.76
829	36.5
830	42.72
831	27.12
832	24.15
833	41.29
834	44.0
835	49.09
836	28.34
837	62.14
838	62.85
839	33.77
840	44.3
841	26.44
842	20.05
843	38.89
844	42.23
845	49.57
846	42.02
847	46.12
848	42.84
849	33.39
850	33.98
851	35.95
852	33.46
853	22.61
854	32.12
855	50.08
856	44.85
857	41.01
858	33.88
859	47.93
860	56.03
861	36.89
862	41.56
863	15.21
864	50.44
865	59.56
866	53.33
867	24.82
868	38.21
869	29.26
870	33.37
871	40.5
872	30.54
873	51.52
874	26.76
875	29.38
876	39.64
877	27.12
878	41.47
879	56.52
880	48.21
881	46.11
882	59.04
883	64.96
884	45.57
885	32.03
886	45.98
887	50.27
888	49.61
889	46.2
890	36.73
891	32.99
892	32.42
893	31.14
894	48.42
895	45.65
896	27.47
897	57.92
898	38.53
899	50.71
900	43.06
901	26.29
902	37.15
903	38.02
904	24.35
905	49.39
906	43.77
907	19.95
908	43.58
909	50.28
910	43.37
911	30.52
912	24.18
913	16.38
914	55.64
915	28.29
916	40.83
917	25.18
918	33.23
919	46.37
920	40.03
921	47.92
922	34.06
923	26.01
924	49.4
925	13.42
926	39.73
927	16.13
928	36.73
929	46.03
930	39.3
931	34.02
932	37.47
933	53.81
934	45.12
935	36.42
936	31.43
937	51.41
938	42.65
939	33.95
940	21.54
941	41.59
942	26.25
943	17.81
944	40.53
945	28.2
946	45.32
947	55.41
948	51.86
949	39.51
950	47.37
951	29.57
952	51.67
953	21.78
954	17.24
955	40.3
956	33.97
957	30.63
958	56.27
959	36.33
960	21.04
961	45.58
962	43.45
963	42.55
964	34.05
965	26.45
966	44.55
967	45.41
968	58.07
969	49.85
970	33.06
971	45.2
972	52.02
973	28.5
974	36.05
975	61.56
976	33.22
977	51.77
978	6.86
979	25.85
980	39.47
981	47.99
982	39.53
983	37.38
984	41.0
985	55.62
986	49.24
987	31.8
988	25.35
989	43.2
990	43.69
991	36.93
992	49.45
993	22.61
994	55.61
995	39.07
996	62.2
997	26.5
998	49.62
999	34.0
1000	47.76
1001	43.48
1002	31.32
1003	39.06
1004	31.82
1005	24.07
1006	32.4
1007	31.79
1008	47.19
1009	42.13
1010	39.38
1011	40.49
1012	18.65
1013	61.4
1014	38.37
1015	40.44
1016	50.11
1017	21.91
1018	41.79
1019	37.41
1020	29.13
1021	25.94
1022	48.84
1023	16.64
1024	56.1
1025	53.81
1026	40.21
1027	24.06
1028	43.86
1029	48.63
1030	57.32
1031	58.3
1032	51.57
1033	42.01
1034	31.64
1035	27.4
1036	57.99
1037	41.87
1038	61.56
1039	45.94
1040	39.82
1041	39.18
1042	13.12
1043	37.12
1044	24.6
1045	36.03
1046	42.16
1047	17.71
1048	46.37
1049	30.13
1050	55.09
1051	31.0
1052	51.85
1053	36.32
1054	39.3
1055	43.46
1056	56.65
1057	57.05
1058	48.07
1059	31.87
1060	25.1
1061	45.03
1062	37.02
1063	15.45
1064	33.5
1065	31.75
1066	38.86
1067	46.63
1068	28.39
1069	32.02
1070	5.87
1071	37.76
1072	37.73
1073	34.27
1074	74.94
1075	43.9
1076	49.65
1077	53.78
1078	36.88
1079	38.24
1080	65.47
1081	47.64
1082	53.46
1083	38.92
1084	13.49
1085	51.29
1086	55.47
1087	37.52
1088	26.09
1089	18.2
1090	40.72
1091	15.89
1092	14.89
1093	48.3
1094	45.2
1095	37.76
1096	55.38
1097	55.69
1098	19.31
1099	15.36
1100	48.24
1101	37.03
1102	34.38
1103	39.54
1104	34.86
1105	54.55
1106	35.43
1107	41.62
1108	30.6
1109	47.24
1110	27.84
1111	52.7
1112	28.86
1113	49.51
1114	25.13
1115	24.9
1116	16.64
1117	45.17
1118	34.24
1119	20.25
1120	62.34
1121	62.99
1122	25.39
1123	18.98
1124	13.48
1125	42.04
1126	36.98
1127	37.73
1128	26.86
1129	54.72
1130	37.45
1131	43.04
1132	33.31
1133	26.65
1134	38.47
1135	46.21
1136	36.88
1137	33.57
1138	36.25
1139	57.36
1140	23.33
1141	32.35
1142	26.03
1143	34.28
1144	40.35
1145	40.37
1146	26.31
1147	40.15
1148	36.01
1149	36.77
1150	42.92
1151	45.52
1152	41.47
1153	35.16
1154	24.16
1155	49.15
1156	38.24
1157	16.86
1158	33.11
1159	42.24
1160	12.47
1161	47.51
1162	55.58
1163	23.87
1164	34.73
1165	47.0
1166	47.29
1167	43.64
1168	37.09
1169	28.4
1170	28.42
1171	25.22
1172	40.86
1173	15.12
1174	37.81
1175	36.03
1176	52.98
1177	39.53
1178	29.48
1179	72.18
1180	35.88
1181	29.62
1182	38.82
1183	31.5
1184	44.17
1185	53.86
1186	65.14
1187	43.96
1188	22.26
1189	28.52
1190	11.39
1191	31.32
1192	68.25
1193	37.74
1194	10.18
1195	41.37
1196	54.61
1197	36.55
1198	44.67
1199	34.6
1200	43.21
1201	35.85
1202	28.61
1203	45.88
1204	25.17
1205	18.9
1206	35.11
1207	24.04
1208	49.79
1209	36.55
1210	29.95
1211	45.24
1212	39.67
1213	54.04
1214	42.28
1215	27.85
1216	35.79
1217	41.69
1218	32.0
1219	39.58
1220	35.69
1221	40.93
1222	56.42
1223	28.84
1224	40.72
1225	33.09
1226	72.46
1227	27.58
1228	41.38
1229	58.68
1230	45.56
1231	41.64
1232	42.24
1233	13.36
1234	31.91
1235	50.49
1236	40.03
1237	48.76
1238	9.77
1239	47.63
1240	31.84
1241	30.67
1242	49.79
1243	58.1
1244	17.62
1245	10.25
1246	19.65
1247	33.3
1248	32.41
1249	27.37
1250	19.25
1251	42.26
1252	38.74
1253	40.8
1254	37.92
1255	12.61
1256	40.83
1257	18.82
1258	14.3
1259	49.44
1260	56.77
1261	33.5
1262	39.13
1263	36.32
1264	35.82
1265	31.88
1266	18.8
1267	54.1
1268	47.43
1269	50.66
1270	47.45
1271	61.79
1272	47.53
1273	31.89
1274	25.55
1275	29.03
1276	36.55
1277	40.54
1278	49.19
1279	72.7
1280	52.48
1281	39.01
1282	54.04
1283	43.9
1284	48.09
1285	17.87
1286	26.03
1287	20.04
1288	41.49
1289	48.28
1290	44.4
1291	56.21
1292	26.01
1293	44.29
1294	51.68
1295	26.98
1296	35.0
1297	47.21
1298	27.87
1299	27.65
1300	30.15
1301	31.68
1302	43.0
1303	47.09
1304	38.55
1305	58.79
1306	56.95
1307	37.0
1308	34.92
1309	57.54
1310	64.08
1311	28.82
1312	38.74
1313	34.71
1314	49.46
1315	41.12
1316	43.43
1317	18.76
1318	10.87
1319	64.66
1320	44.96
1321	29.53
1322	32.09
1323	64.86
1324	15.08
1325	34.08
1326	40.72
1327	55.31
1328	41.31
1329	44.2
1330	32.04
1331	19.69
1332	37.29
1333	40.68
1334	25.45
1335	22.68
1336	33.92
1337	43.59
1338	45.69
1339	26.55
1340	36.05
1341	29.71
1342	18.52
1343	38.49
1344	34.18
1345	27.68
1346	31.5
1347	66.7
1348	38.73
1349	29.63
1350	25.72
1351	23.89
1352	36.35
1353	35.57
1354	32.35
1355	7.75
1356	23.72
1357	58.32
1358	31.26
1359	4.39
1360	11.49
1361	49.95
1362	20.58
1363	36.36
1364	33.76
1365	21.49
1366	20.34
1367	11.92
1368	56.61
1369	24.37
1370	45.62
1371	55.6
1372	26.25
1373	53.92
1374	40.69
1375	70.53
1376	38.71
1377	45.29
1378	24.13
1379	20.15
1380	40.59
1381	40.83
1382	29.54
1383	35.52
1384	73.41
1385	62.77
1386	35.0
1387	55.74
1388	29.03
1389	17.76
1390	36.24
1391	27.07
1392	50.92
1393	37.96
1394	13.75
1395	22.32
1396	43.77
1397	43.2
1398	38.55
1399	38.16
1400	67.64
1401	44.34
1402	34.44
1403	34.52
1404	37.0
1405	19.44
1406	32.66
1407	61.17
1408	8.21
1409	51.73
1410	38.7
1411	37.69
1412	24.97
1413	36.56
1414	27.73
1415	33.73
1416	46.76
1417	58.06
1418	6.26
1419	20.18
1420	22.56
1421	13.77
1422	41.62
1423	31.54
1424	47.03
1425	27.93
1426	41.93
1427	54.03
1428	24.44
1429	38.25
1430	22.55
1431	31.83
1432	16.43
1433	26.07
1434	19.39
1435	39.58
1436	39.43
1437	48.26
1438	35.55
1439	52.68
1440	38.79
1441	29.25
1442	47.33
1443	27.9
1444	45.34
1445	46.99
1446	33.13
1447	33.3
1448	56.85
1449	28.07
1450	30.39
1451	15.5
1452	40.44
1453	53.55
1454	39.94
1455	59.52
1456	26.89
1457	12.78
1458	40.25
1459	54.24
1460	24.25
1461	73.96
1462	35.21
1463	35.38
1464	32.62
1465	48.86
1466	44.05
1467	27.67
1468	38.46
1469	33.97
1470	50.52
1471	54.17
1472	51.56
1473	35.91
1474	21.91
1475	20.6
1476	45.62
1477	49.84
1478	56.67
1479	38.46
1480	71.63
1481	58.59
1482	43.73
1483	39.51
1484	22.15
1485	23.35
1486	28.05
1487	29.43
1488	34.99
1489	21.4
1490	52.75
1491	26.75
1492	29.74
1493	63.22
1494	34.09
1495	37.44
1496	63.42
1497	51.25
1498	52.6
1499	38.89
1500	73.35
1501	32.7
1502	31.64
1503	25.47
1504	49.63
1505	27.72
1506	21.34
1507	22.69
1508	9.77
1509	42.94
1510	24.47
1511	23.67
1512	53.36
1513	44.25
1514	59.55
1515	10.06
1516	34.98
1517	45.75
1518	55.98
1519	40.34
1520	31.76
1521	17.38
1522	47.74
1523	25.21
1524	56.29
1525	54.19
1526	60.59
1527	35.09
1528	54.71
1529	41.65
1530	16.74
1531	58.56
1532	57.39
1533	42.25
1534	23.66
1535	24.88
1536	35.61
1537	47.58
1538	68.16
1539	33.02
1540	47.11
1541	39.64
1542	29.17
1543	46.33
1544	54.81
1545	22.05
1546	36.91
1547	41.63
1548	65.26
1549	41.2
1550	32.06
1551	44.49
1552	40.97
1553	13.42
1554	45.55
1555	21.11
1556	42.14
1557	39.25
1558	30.58
1559	47.85
1560	49.42
1561	66.86
1562	33.58
1563	58.94
1564	27.28
1565	52.49
1566	37.28
1567	75.2
1568	39.98
1569	25.91
1570	37.4
1571	25.01
1572	33.55
1573	35.66
1574	70.51
1575	39.03
1576	39.88
1577	44.98
1578	57.46
1579	53.12
1580	51.27
1581	31.45
1582	25.98
1583	35.73
1584	40.7
1585	46.85
1586	14.52
1587	38.69
1588	23.87
1589	36.63
1590	19.69
1591	34.43
1592	34.44
1593	24.7
1594	29.05
1595	44.29
1596	18.22
1597	38.81
1598	38.16
1599	45.23
1600	42.91
1601	35.65
1602	22.81
1603	26.97
1604	50.75
1605	39.85
1606	47.02
1607	7.53
1608	47.83
1609	21.1
1610	30.91
1611	52.12
1612	60.81
1613	34.27
1614	16.1
1615	31.16
1616	24.0
1617	42.29
1618	39.25
1619	29.64
1620	43.3
1621	41.86
1622	28.2
1623	29.4
1624	10.52
1625	22.3
1626	60.74
1627	44.54
1628	40.45
1629	41.86
1630	30.52
1631	56.65
1632	65.35
1633	37.08
1634	35.22
1635	23.89
1636	26.55
1637	50.75
1638	60.02
1639	47.42
1640	11.18
1641	44.77
1642	37.39
1643	22.44
1644	45.63
1645	22.62
1646	22.74
1647	32.95
1648	63.95
1649	53.2
1650	21.03
1651	25.6
1652	24.99
1653	32.48
1654	67.26
1655	38.29
1656	40.39
1657	48.79
1658	30.71
1659	47.35
1660	26.73
1661	33.41
1662	15.57
1663	35.26
1664	45.07
1665	45.23
1666	75.92
1667	15.6
1668	39.8
1669	38.07
1670	43.99
1671	46.05
1672	31.46
1673	44.38
1674	78.21
1675	37.89
1676	24.67
1677	42.19
1678	28.64
1679	37.85
1680	30.57
1681	37.08
1682	43.48
1683	28.37
1684	23.36
1685	33.51
1686	59.43
1687	32.78
1688	31.4
1689	38.42
1690	47.15
1691	75.21
1692	31.1
1693	52.94
1694	35.65
1695	46.37
1696	38.77
1697	24.09
1698	44.3
1699	46.1
1700	27.55
1701	25.97
1702	36.08
1703	37.82
1704	38.79
1705	34.11
1706	31.48
1707	34.56
1708	29.77
1709	14.98
1710	43.71
1711	26.29
1712	36.89
1713	22.23
1714	39.45
1715	47.45
1716	50.62
1717	29.55
1718	34.63
1719	26.45
1720	9.12
1721	26.57
1722	31.28
1723	48.05
1724	54.34
1725	49.55
1726	35.8
1727	39.95
1728	36.28
1729	30.21
1730	47.64
1731	41.9
1732	25.77
1733	30.76
1734	55.18
1735	51.71
1736	27.24
1737	42.21
1738	64.3
1739	54.93
1740	27.98
1741	40.79
1742	20.76
1743	43.19
1744	50.08
1745	55.43
1746	38.37
1747	24.27
1748	14.29
1749	40.43
1750	9.83
1751	24.88
1752	39.34
1753	32.78
1754	35.32
1755	25.79
1756	59.6
1757	36.56
1758	41.73
1759	37.77
1760	23.49
1761	36.02
1762	46.96
1763	30.84
1764	74.01
1765	23.18
1766	36.65
1767	47.6
1768	47.82
1769	28.37
1770	26.95
1771	57.83
1772	12.44
1773	43.28
1774	46.64
1775	68.21
1776	49.4
1777	11.2
1778	55.78
1779	22.77
1780	51.84
1781	42.34
1782	46.82
1783	8.28
1784	61.08
1785	22.12
1786	54.27
1787	26.92
1788	33.04
1789	29.45
1790	38.56
1791	31.7
1792	53.44
1793	25.89
1794	45.51
1795	29.01
1796	51.52
1797	44.73
1798	27.56
1799	42.78
1800	29.08
1801	42.62
1802	28.25
1803	34.64
1804	37.54
1805	43.4
1806	18.14
1807	50.23
1808	13.12
1809	24.62
1810	51.49
1811	41.61
1812	68.15
1813	51.55
1814	24.42
1815	42.32
1816	34.19
1817	53.53
1818	55.02
1819	39.29
1820	39.2
1821	32.48
1822	55.06
1823	29.94
1824	29.77
1825	31.62
1826	51.04
1827	30.25
1828	23.99
1829	65.52
1830	44.36
1831	24.91
1832	9.08
1833	66.48
1834	60.89
1835	15.31
1836	33.37
1837	44.48
1838	12.31
1839	42.74
1840	21.72
1841	34.59
1842	34.09
1843	53.87
1844	44.35
1845	28.39
1846	37.89
1847	52.14
1848	41.74
1849	26.25
1850	36.73
1851	35.12
1852	54.78
1853	46.0
1854	49.94
1855	50.48
1856	30.27
1857	37.7
1858	32.54
1859	60.45
1860	22.59
1861	50.88
1862	29.53
1863	36.44
1864	9.15
1865	33.33
1866	24.95
1867	18.58
1868	41.16
1869	52.78
1870	47.68
1871	46.06
1872	39.55
1873	31.33
1874	62.68
1875	45.35
1876	40.48
1877	70.99
1878	48.04
1879	38.82
1880	26.23
1881	34.42
1882	50.6
1883	32.03
1884	25.32
1885	34.55
1886	49.97
1887	47.64
1888	34.84
1889	31.06
1890	14.68
1891	34.47
1892	40.75
1893	38.74
1894	46.58
1895	23.07
1896	34.37
1897	25.12
1898	33.88
1899	22.74
1900	44.71
1901	46.44
1902	38.46
1903	44.12
1904	25.23
1905	40.41
1906	57.98
1907	35.71
1908	41.06
1909	36.12
1910	52.94
1911	41.44
1912	60.93
