1	2	0.1
1	3	0.1
1	4	0.1
1	5	0.1
1	6	0.1
1	7	0.1
1	8	0.1
1	9	0.1
1	10	0.1
1	11	0.1
1	12	0.1
1	13	0.1
1	14	0.1
1	15	0.1
1	16	0.1
1	17	0.1
1	18	0.1
1	19	0.1
1	20	0.1
1	21	0.1
1	22	0.1
1	23	0.1
1	24	0.1
1	25	0.1
1	26	0.1
1	27	0.1
1	28	0.1
1	29	0.1
1	30	0.1
1	31	0.1
2	1	0.1
2	3	0.1
2	4	0.1
2	6	0.1
2	7	0.1
2	8	0.1
2	9	0.1
2	10	0.1
2	11	0.1
2	13	0.1
2	16	0.1
2	18	0.1
2	19	0.1
2	20	0.1
2	22	0.1
2	24	0.1
2	32	0.1
2	33	0.1
2	34	0.1
2	35	0.1
2	36	0.1
2	37	0.1
2	38	0.1
3	1	0.1
3	2	0.1
3	4	0.1
3	6	0.1
3	7	0.1
3	8	0.1
3	9	0.1
3	11	0.1
3	12	0.1
3	13	0.1
3	16	0.1
3	18	0.1
3	19	0.1
3	20	0.1
3	21	0.1
3	22	0.1
3	23	0.1
3	27	0.1
3	28	0.1
3	34	0.1
3	39	0.1
3	40	0.1
3	41	0.1
3	42	0.1
3	43	0.1
3	44	0.1
3	45	0.1
3	46	0.1
3	47	0.1
3	48	0.1
3	49	0.1
3	50	0.1
3	51	0.1
3	52	0.1
3	53	0.1
3	54	0.1
3	55	0.1
3	56	0.1
4	1	0.1
4	2	0.1
4	3	0.1
4	11	0.1
4	22	0.1
4	46	0.1
4	57	0.1
4	58	0.1
4	59	0.1
4	60	0.1
4	61	0.1
4	62	0.1
4	63	0.1
4	64	0.1
4	65	0.1
4	66	0.1
4	67	0.1
4	68	0.1
4	69	0.1
4	70	0.1
4	71	0.1
4	72	0.1
5	1	0.1
5	6	0.1
5	13	0.1
5	73	0.1
5	74	0.1
5	75	0.1
5	76	0.1
5	77	0.1
5	78	0.1
5	79	0.1
6	1	0.1
6	2	0.1
6	3	0.1
6	5	0.1
6	7	0.1
6	8	0.1
6	13	0.1
6	16	0.1
6	18	0.1
6	22	0.1
6	27	0.1
6	28	0.1
6	34	0.1
6	80	0.1
6	81	0.1
6	82	0.1
6	83	0.1
6	84	0.1
6	85	0.1
6	86	0.1
6	87	0.1
7	1	0.1
7	2	0.1
7	3	0.1
7	6	0.1
7	9	0.1
7	10	0.1
7	13	0.1
7	15	0.1
7	16	0.1
7	19	0.1
7	22	0.1
7	28	0.1
7	76	0.1
7	88	0.1
7	89	0.1
7	90	0.1
7	91	0.1
7	92	0.1
7	93	0.1
7	94	0.1
7	95	0.1
7	96	0.1
7	97	0.1
7	98	0.1
7	99	0.1
7	100	0.1
8	1	0.1
8	2	0.1
8	3	0.1
8	6	0.1
8	22	0.1
8	28	0.1
8	101	0.1
8	102	0.1
9	1	0.1
9	2	0.1
9	3	0.1
9	7	0.1
9	10	0.1
9	13	0.1
9	16	0.1
9	21	0.1
9	22	0.1
9	24	0.1
9	30	0.1
9	41	0.1
9	103	0.1
9	104	0.1
9	105	0.1
9	106	0.1
9	107	0.1
10	1	0.1
10	2	0.1
10	7	0.1
10	9	0.1
10	16	0.1
10	24	0.1
10	30	0.1
10	34	0.1
10	70	0.1
10	108	0.1
10	109	0.1
10	110	0.1
10	111	0.1
10	112	0.1
10	113	0.1
10	114	0.1
10	115	0.1
10	116	0.1
10	117	0.1
10	118	0.1
10	119	0.1
10	120	0.1
10	121	0.1
10	122	0.1
10	123	0.1
10	124	0.1
10	125	0.1
10	126	0.1
10	127	0.1
10	128	0.1
10	129	0.1
10	130	0.1
11	1	0.1
11	2	0.1
11	3	0.1
11	4	0.1
11	18	0.1
11	19	0.1
11	20	0.1
11	22	0.1
11	25	0.1
11	27	0.1
11	45	0.1
11	73	0.1
11	131	0.1
11	132	0.1
11	133	0.1
11	134	0.1
11	135	0.1
11	136	0.1
11	137	0.1
11	138	0.1
12	1	0.1
12	3	0.1
12	84	0.1
12	139	0.1
12	140	0.1
12	141	0.1
12	142	0.1
12	143	0.1
12	144	0.1
12	145	0.1
12	146	0.1
12	147	0.1
12	148	0.1
12	149	0.1
12	150	0.1
12	151	0.1
12	152	0.1
12	153	0.1
13	1	0.1
13	2	0.1
13	3	0.1
13	5	0.1
13	6	0.1
13	7	0.1
13	9	0.1
13	14	0.1
13	16	0.1
13	18	0.1
13	22	0.1
13	24	0.1
13	28	0.1
13	45	0.1
13	69	0.1
13	76	0.1
13	106	0.1
13	153	0.1
13	154	0.1
13	155	0.1
13	156	0.1
13	157	0.1
13	158	0.1
13	159	0.1
13	160	0.1
14	1	0.1
14	13	0.1
14	15	0.1
14	16	0.1
14	24	0.1
14	33	0.1
14	34	0.1
14	80	0.1
14	107	0.1
14	110	0.1
14	112	0.1
14	123	0.1
14	124	0.1
14	136	0.1
14	161	0.1
14	162	0.1
14	163	0.1
14	164	0.1
14	165	0.1
14	166	0.1
14	167	0.1
14	168	0.1
14	169	0.1
14	170	0.1
14	171	0.1
14	172	0.1
14	173	0.1
14	174	0.1
14	175	0.1
14	176	0.1
14	177	0.1
14	178	0.1
14	179	0.1
14	180	0.1
14	181	0.1
14	182	0.1
15	1	0.1
15	7	0.1
15	14	0.1
15	23	0.1
15	33	0.1
15	34	0.1
15	76	0.1
15	93	0.1
15	124	0.1
15	168	0.1
15	183	0.1
15	184	0.1
15	185	0.1
15	186	0.1
15	187	0.1
15	188	0.1
15	189	0.1
15	190	0.1
15	191	0.1
16	1	0.1
16	2	0.1
16	3	0.1
16	6	0.1
16	7	0.1
16	9	0.1
16	10	0.1
16	13	0.1
16	14	0.1
16	24	0.1
16	30	0.1
16	33	0.1
16	34	0.1
16	56	0.1
16	77	0.1
16	105	0.1
16	108	0.1
16	123	0.1
16	127	0.1
16	129	0.1
16	192	0.1
16	193	0.1
16	194	0.1
16	195	0.1
16	196	0.1
16	197	0.1
16	198	0.1
16	199	0.1
16	200	0.1
16	201	0.1
16	202	0.1
16	203	0.1
16	204	0.1
16	205	0.1
16	206	0.1
16	207	0.1
16	208	0.1
16	209	0.1
16	210	0.1
16	211	0.1
16	212	0.1
16	213	0.1
16	214	0.1
16	215	0.1
16	216	0.1
16	217	0.1
16	218	0.1
16	219	0.1
16	220	0.1
16	221	0.1
16	222	0.1
17	1	0.1
17	24	0.1
17	34	0.1
17	115	0.1
17	223	0.1
17	224	0.1
17	225	0.1
18	1	0.1
18	2	0.1
18	3	0.1
18	6	0.1
18	11	0.1
18	13	0.1
18	19	0.1
18	21	0.1
18	22	0.1
18	23	0.1
18	25	0.1
18	26	0.1
18	27	0.1
18	38	0.1
18	39	0.1
18	226	0.1
18	227	0.1
18	228	0.1
19	1	0.1
19	2	0.1
19	3	0.1
19	7	0.1
19	11	0.1
19	18	0.1
19	20	0.1
19	27	0.1
19	38	0.1
19	41	0.1
19	70	0.1
19	82	0.1
19	86	0.1
19	120	0.1
19	137	0.1
19	186	0.1
19	229	0.1
19	230	0.1
19	231	0.1
19	232	0.1
19	233	0.1
19	234	0.1
19	235	0.1
19	236	0.1
19	237	0.1
19	238	0.1
19	239	0.1
19	240	0.1
20	1	0.1
20	2	0.1
20	3	0.1
20	11	0.1
20	19	0.1
20	22	0.1
20	41	0.1
20	43	0.1
20	50	0.1
20	81	0.1
20	106	0.1
20	228	0.1
20	233	0.1
20	241	0.1
20	242	0.1
20	243	0.1
20	244	0.1
21	1	0.1
21	3	0.1
21	9	0.1
21	18	0.1
21	23	0.1
21	25	0.1
21	39	0.1
21	40	0.1
21	41	0.1
21	46	0.1
21	47	0.1
21	50	0.1
21	54	0.1
21	55	0.1
21	59	0.1
21	91	0.1
21	103	0.1
21	104	0.1
21	105	0.1
21	107	0.1
21	157	0.1
21	206	0.1
21	210	0.1
21	214	0.1
21	223	0.1
21	239	0.1
21	245	0.1
21	246	0.1
21	247	0.1
21	248	0.1
21	249	0.1
21	250	0.1
21	251	0.1
21	252	0.1
21	253	0.1
21	254	0.1
21	255	0.1
21	256	0.1
21	257	0.1
21	258	0.1
21	259	0.1
21	260	0.1
21	261	0.1
22	1	0.1
22	2	0.1
22	3	0.1
22	4	0.1
22	6	0.1
22	7	0.1
22	8	0.1
22	9	0.1
22	11	0.1
22	13	0.1
22	18	0.1
22	20	0.1
22	27	0.1
22	32	0.1
22	38	0.1
23	1	0.1
23	3	0.1
23	15	0.1
23	18	0.1
23	21	0.1
23	25	0.1
23	38	0.1
23	39	0.1
23	42	0.1
23	43	0.1
23	44	0.1
23	45	0.1
23	46	0.1
23	50	0.1
23	54	0.1
23	80	0.1
23	97	0.1
23	134	0.1
23	135	0.1
23	143	0.1
23	182	0.1
23	196	0.1
23	203	0.1
23	227	0.1
23	230	0.1
23	240	0.1
23	246	0.1
23	255	0.1
23	262	0.1
23	263	0.1
23	264	0.1
23	265	0.1
23	266	0.1
23	267	0.1
23	268	0.1
23	269	0.1
23	270	0.1
23	271	0.1
23	272	0.1
23	273	0.1
23	274	0.1
23	275	0.1
23	276	0.1
23	277	0.1
23	278	0.1
23	279	0.1
23	280	0.1
23	281	0.1
23	282	0.1
23	283	0.1
23	284	0.1
24	1	0.1
24	2	0.1
24	9	0.1
24	10	0.1
24	13	0.1
24	14	0.1
24	16	0.1
24	17	0.1
24	30	0.1
24	33	0.1
24	34	0.1
24	58	0.1
24	70	0.1
24	108	0.1
24	109	0.1
24	110	0.1
24	112	0.1
24	115	0.1
24	116	0.1
24	119	0.1
24	120	0.1
24	121	0.1
24	124	0.1
24	167	0.1
24	168	0.1
24	174	0.1
24	176	0.1
24	182	0.1
24	263	0.1
24	285	0.1
24	286	0.1
24	287	0.1
24	288	0.1
24	289	0.1
24	290	0.1
24	291	0.1
24	292	0.1
24	293	0.1
24	294	0.1
24	295	0.1
24	296	0.1
24	297	0.1
25	1	0.1
25	11	0.1
25	18	0.1
25	21	0.1
25	23	0.1
25	26	0.1
25	39	0.1
25	60	0.1
25	62	0.1
25	126	0.1
25	227	0.1
25	238	0.1
25	265	0.1
25	287	0.1
25	298	0.1
25	299	0.1
25	300	0.1
25	301	0.1
25	302	0.1
25	303	0.1
26	1	0.1
26	18	0.1
26	25	0.1
27	1	0.1
27	3	0.1
27	6	0.1
27	11	0.1
27	18	0.1
27	19	0.1
27	22	0.1
27	38	0.1
27	70	0.1
27	86	0.1
27	95	0.1
27	186	0.1
27	230	0.1
27	232	0.1
27	235	0.1
27	238	0.1
27	275	0.1
27	304	0.1
27	305	0.1
27	306	0.1
27	307	0.1
28	1	0.1
28	3	0.1
28	6	0.1
28	7	0.1
28	8	0.1
28	13	0.1
28	34	0.1
28	182	0.1
28	233	0.1
28	280	0.1
28	308	0.1
28	309	0.1
29	1	0.1
29	147	0.1
29	310	0.1
29	311	0.1
29	312	0.1
29	313	0.1
29	314	0.1
29	315	0.1
29	316	0.1
30	1	0.1
30	9	0.1
30	10	0.1
30	16	0.1
30	24	0.1
30	34	0.1
30	49	0.1
30	178	0.1
30	194	0.1
30	196	0.1
30	200	0.1
30	201	0.1
30	211	0.1
30	218	0.1
30	317	0.1
30	318	0.1
30	319	0.1
30	320	0.1
30	321	0.1
30	322	0.1
30	323	0.1
30	324	0.1
30	325	0.1
30	326	0.1
30	327	0.1
30	328	0.1
31	1	0.1
31	45	0.1
31	54	0.1
31	104	0.1
31	157	0.1
31	202	0.1
31	241	0.1
31	245	0.1
31	251	0.1
31	259	0.1
31	329	0.1
31	330	0.1
31	331	0.1
31	332	0.1
31	333	0.1
31	334	0.1
31	335	0.1
31	336	0.1
31	337	0.1
31	338	0.1
31	339	0.1
31	340	0.1
32	2	0.1
32	22	0.1
32	341	0.1
33	2	0.1
33	14	0.1
33	15	0.1
33	16	0.1
33	24	0.1
33	34	0.1
33	120	0.1
33	169	0.1
34	2	0.1
34	3	0.1
34	6	0.1
34	10	0.1
34	14	0.1
34	15	0.1
34	16	0.1
34	17	0.1
34	24	0.1
34	28	0.1
34	30	0.1
34	33	0.1
34	55	0.1
34	70	0.1
34	108	0.1
34	182	0.1
34	308	0.1
34	342	0.1
34	343	0.1
35	2	0.1
36	2	0.1
37	2	0.1
38	2	0.1
38	18	0.1
38	19	0.1
38	22	0.1
38	23	0.1
38	27	0.1
38	51	0.1
38	231	0.1
38	233	0.1
38	237	0.1
38	241	0.1
38	254	0.1
38	270	0.1
38	275	0.1
38	330	0.1
38	344	0.1
38	345	0.1
38	346	0.1
38	347	0.1
38	348	0.1
38	349	0.1
38	350	0.1
38	351	0.1
38	352	0.1
38	353	0.1
39	3	0.1
39	18	0.1
39	21	0.1
39	23	0.1
39	25	0.1
39	41	0.1
39	42	0.1
39	43	0.1
39	45	0.1
39	46	0.1
39	50	0.1
39	52	0.1
