0	0.0
1	0.0
2	0.0
3	0.0258
4	0.0325
5	0.0258
6	0.3382
7	0.0269
8	0.2038
9	0.0907
10	0.0963
11	0.832
12	0.0728
13	0.0123
14	0.1277
15	0.056
16	0.0168
17	0.0504
18	0.0134
19	0.0437
20	0.2094
21	0.0851
22	0.0022
23	0.0829
24	0.346
25	0.1008
26	0.1064
27	0.1142
28	0.1489
29	0.168
30	0.0056
31	0.0168
32	0.0045
33	0.0269
34	0.0056
35	0.0728
36	0.2542
37	0.0224
38	0.0157
39	0.0459
40	0.0123
41	0.0336
42	0.0997
43	0.0045
44	0.0493
45	0.009
46	0.0661
47	0.1635
48	0.0235
49	0.0168
50	0.0157
51	0.0269
52	0.0011
53	0.0437
54	0.0078
55	0.0717
56	0.0269
57	0.0146
58	0.0426
59	0.1053
60	0.0101
61	0.0
62	0.019
63	0.0011
64	0.0011
65	0.0022
66	0.0493
67	0.019
68	0.308
69	0.0
70	0.0
71	0.1221
72	0.1837
73	0.0146
74	0.0773
75	0.0347
76	0.0022
77	0.028
78	0.0459
79	0.0594
80	0.0661
81	0.0202
82	0.0011
83	0.009
84	0.0011
85	0.0011
86	0.1366
87	0.2184
88	0.0011
89	0.0325
90	0.0806
91	0.0022
92	0.0056
93	0.0011
94	0.0896
95	0.0022
96	0.0022
97	0.0
98	0.009
99	0.0269
100	0.0056
101	0.0179
102	0.0056
103	0.0761
104	0.0336
105	0.0034
106	0.0101
107	0.0045
108	0.0022
109	0.2128
110	0.1064
111	0.0325
112	0.0011
113	0.0997
114	0.0011
115	0.0034
116	0.0022
117	0.0011
118	0.0011
119	0.0011
120	0.009
121	0.0101
122	0.2385
123	0.0011
124	0.0034
125	0.0325
126	0.028
127	0.1478
128	0.0896
129	0.0045
130	0.0146
131	0.0
132	0.0325
133	0.0112
134	0.0022
135	0.0078
136	0.1109
137	0.0011
138	0.0806
139	0.0414
140	0.0336
141	0.0011
142	0.028
143	0.1053
144	0.0
145	0.0202
146	0.0011
147	0.0649
148	0.0
149	0.0011
150	0.0314
151	0.0829
152	0.0235
153	0.0011
154	0.0683
155	0.0314
156	0.0045
157	0.0493
158	0.0078
159	0.0011
160	0.0011
161	0.0358
162	0.0045
163	0.0101
164	0.009
165	0.0034
166	0.1041
167	0.0
168	0.0101
169	0.0034
170	0.0
171	0.0784
172	0.1377
173	0.374
174	0.0011
175	0.0011
176	0.0437
177	0.0213
178	0.0705
179	0.019
180	0.0605
181	0.0034
182	0.0885
183	0.0
184	0.0
185	0.0045
186	0.0
187	0.0414
188	0.0034
189	0.0011
190	0.0022
191	0.0146
192	0.0213
193	0.0235
194	0.0056
195	0.0011
196	0.0011
197	0.0123
198	0.0011
199	0.019
200	0.0011
201	0.0235
202	0.0067
203	0.0347
204	0.0134
205	0.0134
206	0.0011
207	0.0011
208	0.0067
209	0.0112
210	0.0011
211	0.0022
212	0.0011
213	0.0011
214	0.0
215	0.112
216	0.009
217	0.0011
218	0.0022
219	0.0
220	0.0
221	0.0112
222	0.0045
223	0.0213
224	0.0146
225	0.0011
226	0.028
227	0.0056
228	0.0067
229	0.0
230	0.0067
231	0.056
232	0.0258
233	0.0011
234	0.0011
235	0.0022
236	0.0437
237	0.0459
238	0.0034
239	0.0011
240	0.0056
241	0.009
242	0.0022
243	0.0022
244	0.0045
245	0.0034
246	0.0011
247	0.0123
248	0.0011
249	0.0168
250	0.0
251	0.009
252	0.0
253	0.0011
254	0.028
255	0.0963
256	0.0112
257	0.009
258	0.0067
259	0.0627
260	0.0067
261	0.009
262	0.0
263	0.0246
264	0.0011
265	0.0347
266	0.0146
267	0.0011
268	0.0034
269	0.0336
270	0.0157
271	0.0
272	0.0
273	0.0078
274	0.0
275	0.0627
276	0.0078
277	0.0022
278	0.0
279	0.0
280	0.0851
281	0.0
282	0.0437
283	0.0022
284	0.0078
285	0.0067
286	0.0
287	0.0011
288	0.0011
289	0.0011
290	0.0795
291	0.0392
292	0.0067
293	0.0034
294	0.0011
295	0.0056
296	0.0112
297	0.0011
298	0.0022
299	0.0
300	0.0
301	0.0011
302	0.0146
303	0.0034
304	0.0885
305	0.0078
306	0.2732
307	0.0056
308	0.159
309	0.0011
310	0.2576
311	0.3595
312	0.2542
313	0.0605
314	0.0011
315	0.0862
316	0.0034
317	0.1568
318	0.0034
319	0.2228
320	0.0078
321	0.0302
322	0.0
323	0.0011
324	0.0157
325	0.028
326	0.0134
327	0.009
328	0.0146
329	0.0067
330	0.0011
331	0.0045
332	0.0
333	0.0022
334	0.0459
335	0.0515
336	0.0347
337	0.0011
338	0.0011
339	0.0896
340	0.0336
341	0.0526
342	0.0022
343	0.0045
344	0.0034
345	0.0101
346	0.0963
347	0.009
348	0.0235
349	0.0011
350	0.0022
351	0.0123
352	0.0101
353	0.0067
354	0.0
355	0.0011
356	0.0202
357	0.0022
358	0.0
359	0.0
360	0.0
361	0.0
362	0.0011
363	0.0034
364	0.0157
365	0.009
366	0.0157
367	0.0056
368	0.0011
369	0.0011
370	0.0
371	0.131
372	0.0045
373	0.0
374	0.0034
375	0.0011
376	0.0414
377	0.0
378	0.0
379	0.0
380	0.0
381	0.0022
382	0.0011
383	0.0504
384	0.0011
385	0.0
386	0.0034
387	0.0123
388	0.0011
389	0.0
390	0.0
391	0.0011
392	0.0
393	0.0011
394	0.0
395	0.047
396	0.0
397	0.0011
398	0.0078
399	0.0067
400	0.0134
401	0.0011
402	0.0
403	0.0224
404	0.0056
405	0.0213
406	0.0381
407	0.1624
408	0.0011
409	0.0022
410	0.0067
411	0.0011
412	0.0235
413	0.0011
414	0.0034
415	0.0045
416	0.0022
417	0.0101
418	0.0011
419	0.0
420	0.0
421	0.0
422	0.0
423	0.0078
424	0.0067
425	0.0885
426	0.0459
427	0.0067
428	0.0
429	0.0056
430	0.0056
431	0.0
432	0.1758
433	0.0
434	0.0067
435	0.0
436	0.0011
437	0.0011
438	0.0011
439	0.009
440	0.009
441	0.0011
442	0.0
443	0.0011
444	0.0022
445	0.0045
446	0.0011
447	0.0168
448	0.0011
449	0.0101
450	0.0011
451	0.0011
452	0.0
453	0.0011
454	0.0101
455	0.0045
456	0.0056
457	0.8197
458	0.0045
459	0.0
460	0.0034
461	0.0045
462	0.0045
463	0.0067
464	0.0
465	0.019
466	0.0
467	0.0134
468	0.0011
469	0.0112
470	0.0
471	0.0
472	0.0011
473	0.0011
474	0.0
475	0.0
476	0.0011
477	0.0
478	0.0
479	0.009
480	0.0011
481	0.0011
482	0.0
483	0.0
484	0.0
485	0.0
486	0.0011
487	0.0
488	0.0045
489	0.0056
490	0.0011
491	0.0
492	0.0011
493	0.0034
494	0.0034
495	0.0067
496	0.0
497	0.0022
498	0.0022
499	0.0157
500	0.0
501	0.0112
502	0.0045
503	0.0
504	0.0011
505	0.0
506	0.0
507	0.0011
